train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
4,4280;4,4489;7,7300;2,6763;6,7316;5,8000
6,8860;4,3380;11,2700;2,7450;9,1053;7,6600
8,5940;4,2680;13,9000;2,4734;11,5105;8,2900
10,4420;4,2068;18,6400;2,3956;15,9211;9,3800
12,0980;4,1408;18,5700;2,2354;15,7368;9,2700
13,4160;4,1100;24,8800;2,1802;20,0789;10,5300
14,4560;4,0505;27,5000;2,1326;23,6737;10,6700
16,5180;4,0103;27,0900;2,0290;22,8368;11,6700
17,4940;3,9234;32,0700;1,9021;26,8368;12,3200
19,4880;3,9003;33,6900;1,9730;29,3737;12,1100
19,7240;3,8853;36,2600;1,8494;31,0789;13,0000
22,3280;3,7991;37,9800;1,7832;33,0421;14,4500
22,2480;3,8004;40,0000;1,7792;34,5842;14,0800
23,6900;3,7569;39,5700;1,8342;33,0211;13,5500
23,9260;3,7526;40,5100;1,7494;34,7211;15,2000
24,3880;3,7221;43,3800;1,6925;37,2105;15,8700
25,9540;3,6968;44,5200;1,7142;38,6158;15,7300
26,8840;3,6553;46,4900;1,7146;39,9789;15,0300
28,1080;3,6358;48,6900;1,6483;41,7316;16,6900
27,9640;3,6216;47,0000;1,6563;39,4842;15,9600
29,7280;3,5558;49,0000;1,6339;40,7684;17,4600
28,6300;3,5842;50,3800;1,6252;43,1263;17,2200
29,5980;3,5974;50,6000;1,6136;43,2316;17,6600
30,1680;3,5315;50,7500;1,6149;43,3737;17,9800
31,3320;3,5043;51,3300;1,6057;43,7684;18,3300
22,2580;3,7966;41,0900;1,6846;34,3158;16,9000
23,5080;3,7814;40,2000;1,7396;33,7947;15,3000
26,0440;3,6728;45,1500;1,6429;37,9474;16,6700
26,5560;3,6684;44,3800;1,6863;38,0421;14,6900
28,3540;3,6081;47,6500;1,5395;39,7632;21,3100
27,2160;3,6456;47,7600;1,5632;41,1211;19,4700
28,0960;3,6377;46,4100;1,5586;39,0316;19,2700
28,9540;3,6104;50,5500;1,5169;42,5263;21,2200
29,9660;3,5504;50,6500;1,5025;41,6737;22,9600
30,5040;3,5625;54,2400;1,5049;45,5158;21,5000
29,9240;3,5504;53,4700;1,4757;46,2632;23,3900
31,6980;3,5193;51,6700;1,4964;43,7105;20,1100
31,5400;3,5380;52,4900;1,5203;42,7474;19,1600
33,3180;3,4345;54,2700;1,4544;46,8316;22,4800
33,0740;3,4753;56,6100;1,4276;48,0579;27,3000
32,9960;3,4802;55,8800;1,4522;47,4842;24,2400
34,2200;3,4335;56,5100;1,4083;48,6211;27,1100
33,3060;3,4832;56,4100;1,4113;47,7421;27,0400
35,1740;3,4066;57,1900;1,4107;47,8158;25,3300
34,5540;3,4573;57,7900;1,4121;50,4895;25,1600
34,7980;3,4348;59,1600;1,3897;50,6895;26,8300
36,1540;3,3892;59,1900;1,3866;50,7947;27,8000
35,9240;3,3782;59,7200;1,3869;50,3105;26,9800
37,5820;3,3395;60,7400;1,3726;51,5053;29,0600
39,7740;3,2585;60,3200;1,3670;50,8211;26,9200
38,7260;3,3058;62,0900;1,3588;52,0632;29,6000
36,3280;3,3623;62,4200;1,3422;53,3789;29,7500
39,2780;3,2738;62,7300;1,3421;53,2105;29,5300
39,2860;3,2812;63,1400;1,3359;53,0316;29,0600
37,4880;3,3594;63,5700;1,3432;54,8474;29,5000
39,0460;3,3012;63,0800;1,3401;53,9789;30,1800
41,1340;3,2444;64,6300;1,3185;56,0526;32,7200
38,4000;3,2856;65,3100;1,3090;55,6842;33,3300
40,0120;3,2464;65,6600;1,3021;55,7947;33,3000
40,2900;3,2356;65,1200;1,3061;56,7368;32,3800
41,0380;3,2121;66,3100;1,3013;57,0421;30,9400
40,2020;3,3055;66,6400;1,2836;57,4158;34,3100
41,6220;3,2271;66,7600;1,2933;57,1421;33,2500
42,2620;3,2088;67,2000;1,2819;57,2316;35,1400
41,4580;3,1935;67,3100;1,2843;57,7684;34,7900
43,5060;3,1530;67,4500;1,2905;57,8947;31,0000
41,9580;3,2351;67,7000;1,2781;57,8053;34,5200
43,2760;3,1719;67,6800;1,2791;58,2579;33,0100
45,7200;3,0796;68,2900;1,2750;59,0053;34,4600
43,6320;3,1516;68,0000;1,2753;58,6737;34,8200
44,4460;3,1021;68,0300;1,2698;58,5526;35,2300
41,1460;3,2310;67,8700;1,2775;58,4789;32,9000
41,6260;3,2324;67,8900;1,2719;58,0579;34,6100
42,1620;3,2165;67,7200;1,2777;58,4579;32,3800
44,6140;3,1296;68,0600;1,2767;58,7368;34,1200
37,7980;3,3421;57,6500;1,4080;48,0421;23,2800
35,4280;3,4080;61,5200;1,3595;52,5632;28,0700
36,2540;3,3618;60,6500;1,3564;52,6158;26,8900
36,5420;3,3519;59,8100;1,3887;50,2895;26,0700
36,6240;3,3567;60,5100;1,3540;51,2474;29,2000
36,9780;3,3638;61,5300;1,3576;52,5947;26,9900
36,6940;3,3332;62,3800;1,3323;52,2211;30,7600
37,4900;3,3342;61,7100;1,3494;51,8105;30,7200
39,1500;3,2912;62,3200;1,3362;52,9526;29,9100
