train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
54,3873;3,3962;70,6200;2,3697;57,9053;21,6000
56,5873;3,3438;70,3000;2,3068;57,1211;22,0000
56,8760;3,3213;70,8600;2,2610;59,4579;21,6100
56,5567;3,3366;70,7500;2,4359;58,0526;23,2600
58,8627;3,2661;71,7900;2,2152;60,2000;21,1700
55,9100;3,3441;71,7700;2,2295;59,5947;21,7100
54,7167;3,3636;72,2300;2,3208;59,2737;23,2400
57,6113;3,3105;71,2300;2,2015;58,4158;21,4000
57,7227;3,3172;72,1000;2,2436;61,5842;21,6300
57,2373;3,3138;70,8100;2,3652;61,0947;22,1500
57,3287;3,3236;69,5900;2,4010;61,2474;20,2800
55,5180;3,3804;72,1300;2,3103;60,7263;24,6600
58,7087;3,2626;73,1100;2,1969;59,4947;22,8000
57,0967;3,3497;71,2000;2,3201;58,7632;23,4600
56,8540;3,3485;71,6300;2,2452;63,0526;23,9900
57,2847;3,3369;71,3700;2,3563;61,5579;24,1800
57,9187;3,3172;72,3500;2,2395;59,2053;24,4400
58,9860;3,3142;72,8100;2,1638;62,8053;24,4700
56,7367;3,3314;72,3800;2,3170;61,3947;22,1900
58,3140;3,2778;71,4900;2,3675;59,8789;23,5100
58,0333;3,3080;72,9100;2,1516;62,6421;23,8300
56,6633;3,3167;72,0500;2,3759;63,0368;22,4700
57,8553;3,3253;71,7700;2,1490;58,7105;23,6500
58,0540;3,3198;72,1600;2,2366;60,4895;23,1100
58,5000;3,2942;71,6800;2,1730;60,8474;19,3000
58,6660;3,2775;73,2100;2,2298;63,2105;22,9900
57,1880;3,3149;70,9300;2,2877;62,6526;22,8200
57,7540;3,3047;72,5400;2,1913;62,7000;22,9200
58,3300;3,3254;72,9900;2,3377;60,9789;24,1100
58,6200;3,3231;71,9900;2,3641;62,2158;24,4700
61,4853;3,2240;73,0500;2,3441;59,9947;22,1100
58,8593;3,2679;72,3700;2,1859;60,8842;23,5200
58,2140;3,3005;71,1400;2,2491;61,2789;24,9500
58,5327;3,3220;73,3500;2,2094;64,1842;22,9700
59,3207;3,2941;72,1400;2,3286;60,9474;21,6100
56,5793;3,3199;73,3600;2,1735;60,5316;23,1000
59,8787;3,2740;73,6600;2,3291;60,8368;23,9300
58,1567;3,2867;74,1500;2,1691;61,8316;22,7300
58,3313;3,2548;73,3500;2,3247;63,6474;23,5800
59,9920;3,2480;72,4400;2,1580;59,2895;23,9500
59,2407;3,2645;71,2300;2,2075;60,5526;23,1900
57,6760;3,3224;72,5300;2,3371;61,1000;23,9200
60,3160;3,2393;73,0800;2,2083;61,9158;25,0200
58,6800;3,2813;71,8800;2,0760;62,8421;23,7300
61,5720;3,2203;72,5800;2,3553;61,9053;26,6400
59,2993;3,2831;71,1600;2,3897;60,8947;25,1500
59,5980;3,2977;72,7300;2,2530;59,0421;24,4300
60,9673;3,1955;74,2200;2,0671;62,6368;23,8500
61,6087;3,2442;74,0600;2,1317;63,7158;26,1500
61,5153;3,2263;74,2000;2,1544;65,8158;25,0400
59,3800;3,2824;73,9000;2,2502;62,7316;24,5600
61,0853;3,2410;73,6600;2,3288;61,3000;25,9600
60,3513;3,2696;72,7300;2,1673;62,4105;23,5000
60,9487;3,2087;73,0400;2,0455;61,5000;23,9700
59,0073;3,2661;74,1300;2,1262;62,6579;24,5700
61,7273;3,2164;73,9200;2,2267;64,0053;24,8500
61,3700;3,2367;74,0000;2,0070;63,5105;23,0100
59,3667;3,2956;73,5700;2,0519;61,5316;24,2000
60,6980;3,2329;73,3100;2,3082;63,6474;24,2700
62,9720;3,1659;74,2000;2,1643;63,9789;24,0200
62,1827;3,2341;74,0700;2,1516;59,4263;23,8900
59,9220;3,2380;73,5600;2,0641;62,0105;23,6300
61,7620;3,2258;73,3700;2,2432;62,3158;24,2700
61,4113;3,2482;72,5700;2,4216;61,7316;27,0800
58,5633;3,3007;74,2500;2,3097;62,5053;25,7900
61,8227;3,2093;74,6300;2,1325;64,3684;27,2200
61,1207;3,2381;73,9200;2,2105;61,9053;25,4500
61,5693;3,2057;73,0400;2,2581;62,2842;26,9400
61,2887;3,2416;74,6900;2,1312;63,0368;25,0000
61,7413;3,2453;74,2600;2,0833;62,2316;23,9800
63,0887;3,1896;74,4800;2,2214;64,4316;27,8100
59,4353;3,2427;74,3200;2,2382;63,2053;24,8500
61,2493;3,2351;74,7400;2,1722;63,3579;25,6000
62,2907;3,2158;74,8000;2,2369;64,1105;26,2500
60,6647;3,2198;74,7900;2,0539;62,1632;26,3100
61,9993;3,1851;74,9000;2,1177;63,2579;27,6900
62,7860;3,1807;73,6100;2,2379;63,6158;26,3200
63,4587;3,1836;76,1100;2,0240;63,2474;25,5400
62,6047;3,2093;74,6000;2,1680;64,6474;27,2100
63,6433;3,1781;75,2900;2,0864;63,9316;25,4300
62,4087;3,2220;74,9100;2,2032;64,9842;27,3400
62,2720;3,1877;76,0000;2,0779;63,6737;25,7900
60,9573;3,2147;75,1600;2,1007;62,4158;25,5200
63,7393;3,1838;75,1800;2,0187;65,4474;24,9900
61,2507;3,2032;75,2800;2,0713;65,4368;25,9700
60,5313;3,2438;75,3100;2,0762;64,0789;25,4100
64,6300;3,1461;75,5000;2,1150;62,5053;27,2800
62,8327;3,1616;75,8100;1,9823;64,5263;26,4200
64,8300;3,1395;74,9300;2,0874;64,3053;25,8000
65,0393;3,1624;74,4600;2,1413;62,9579;27,8400
65,0247;3,1620;75,4900;2,1700;64,7421;26,5800
62,9087;3,1826;74,9800;2,1303;65,2737;26,7900
65,0127;3,1487;75,2300;2,1651;64,0789;28,4100
65,3060;3,1492;76,1900;2,0829;62,6947;27,0100
61,8033;3,1905;75,2900;2,2170;62,6632;29,1600
64,5020;3,1362;75,6800;2,2617;66,0684;30,7300
63,1707;3,1680;76,5400;2,1784;64,9474;28,0600
65,7393;3,1281;75,7600;1,9822;63,2368;26,8700
64,3587;3,1717;75,8200;2,2997;66,0684;29,3500
64,1853;3,1680;76,0000;2,0267;64,4895;26,7600
66,4640;3,1055;75,2800;2,0947;64,6579;27,2700
63,4193;3,1637;75,5800;2,0378;65,0895;26,6300
65,4060;3,1492;76,1900;2,1419;65,2947;27,3000
64,7920;3,1195;76,1900;2,1564;66,1579;29,8700
64,2640;3,1420;76,5300;2,0717;65,3263;28,4700
64,6880;3,1762;76,7300;1,9971;67,1526;27,4000
62,9680;3,1952;76,7900;2,1120;67,5579;29,1000
66,6500;3,0983;76,6700;1,9896;64,5474;28,0300
65,3893;3,1217;76,8200;1,9343;65,9211;26,2600
66,6107;3,0846;76,6800;2,1965;65,7474;29,6000
65,1273;3,1176;77,0600;1,9940;66,8895;28,5900
66,9027;3,1035;77,4900;2,0015;65,7368;28,4100
65,4860;3,1085;77,0400;1,9430;67,0105;26,4900
67,1187;3,0746;77,3200;2,1013;64,7211;28,8500
66,0193;3,1136;76,9700;2,0244;65,3579;29,2100
66,6673;3,0763;77,5300;2,1449;66,9105;29,5200
65,3120;3,1192;77,1300;1,9888;65,6947;28,3400
68,1053;3,0200;77,5100;2,0823;65,0316;28,4800
66,2027;3,0687;77,6900;1,9594;67,5368;29,1400
65,3980;3,0944;77,6200;1,9688;66,1211;29,3700
66,7027;3,1259;77,2600;2,1536;65,7737;32,9600
66,7347;3,0978;77,1000;2,0091;64,9158;29,7100
66,0027;3,1039;78,0000;2,0116;66,6947;30,1500
67,4767;3,0737;77,3900;2,3862;66,7947;33,3800
65,1600;3,1367;77,5800;2,0898;66,2842;31,0500
68,8507;3,0214;77,4600;2,0237;66,7421;30,8900
68,3893;3,0320;77,7700;2,0460;66,7263;30,7500
68,4453;3,0276;78,1100;2,0163;67,9895;29,0900
67,5467;3,0688;77,6100;1,8552;66,3895;27,8300
65,7300;3,1032;77,7000;1,8733;66,3947;28,6200
67,6733;3,0607;77,7800;1,9808;66,7526;30,0700
68,1840;3,0678;77,6700;2,0408;67,6053;29,3400
67,4607;3,0437;77,9000;2,2192;68,6842;30,0600
67,7480;3,0484;77,9800;1,9999;67,2579;29,0500
68,3700;3,0316;77,9300;2,0397;67,5526;30,2700
67,6733;3,0556;78,1300;1,9960;66,7737;29,6700
67,0827;3,0541;78,0300;1,9424;68,0421;31,4200
68,0267;3,0298;77,9600;2,0037;67,0737;32,7400
69,3787;3,0093;78,1800;1,9529;67,3105;30,4900
70,1353;3,0053;78,5200;1,9793;67,2000;30,7200
67,3873;3,0932;78,6000;1,9613;67,8684;31,5200
70,7167;2,9773;78,4400;1,9121;66,8737;31,5200
68,6187;3,0175;78,4800;1,9236;68,3474;31,0600
67,2033;3,0875;78,4300;2,0849;67,3579;33,2500
69,3700;3,0367;78,6800;1,8889;67,2947;31,8400
67,8667;3,0817;78,5900;2,2795;68,6053;34,2400
68,0400;3,0197;78,8300;1,9966;67,9421;31,1300
71,9167;2,9849;78,8000;1,8464;68,2158;31,7000
69,2300;3,0321;78,7100;2,0116;69,4263;32,3200
71,9413;2,9588;78,8000;1,9579;68,2947;32,0000
69,0053;3,0305;78,2900;1,9390;67,8158;32,7100
70,9127;2,9664;78,9100;1,9144;68,4947;33,2800
71,9353;2,9274;79,4800;1,8971;68,6684;30,7100
68,3773;3,0524;79,6600;1,8728;69,0684;31,2700
69,9633;3,0246;79,8800;1,8659;68,9421;31,5200
70,4167;2,9703;79,3000;1,9515;69,4474;32,7100
70,9967;3,0045;79,0400;1,9554;68,5789;33,4600
71,4180;2,9534;79,1900;1,9479;68,5421;33,4200
70,8187;2,9749;79,8700;1,8935;68,4579;33,4200
70,2647;3,0008;79,3700;2,0029;68,8895;34,1500
69,0867;2,9712;79,7200;1,9514;68,8158;32,7100
69,1020;2,9817;79,3900;1,8689;68,6526;32,7700
71,0433;2,9674;79,4500;2,1086;69,0842;33,5200
69,5093;3,0455;79,6000;1,9982;69,7316;33,0100
70,5680;2,9895;79,6600;1,8221;69,0684;32,6900
71,2413;2,9976;79,7700;2,0469;69,2526;34,6000
71,0187;2,9547;79,8000;1,8358;68,9263;31,6500
69,6727;2,9894;79,9700;1,8067;68,5737;31,5400
72,1033;2,9932;79,8300;1,9451;69,4526;32,1800
68,6973;3,0045;79,6200;1,9294;68,6632;34,1700
72,3920;2,9335;79,8100;2,1209;68,6368;34,9900
69,8127;2,9518;79,7800;1,8486;69,5263;33,2800
71,3167;2,9549;79,8200;2,0026;69,5579;33,3700
69,8907;3,0224;79,7900;1,9359;69,4158;33,9700
70,0053;2,9640;79,8800;1,9478;69,0368;33,6000
71,1547;2,9543;79,8600;1,7995;69,0000;32,9400
73,4387;2,9152;79,7500;2,1550;68,6105;34,6300
72,9527;2,9474;79,8300;1,8078;69,1105;33,2800
71,8260;2,9189;79,7900;1,7926;68,8474;32,5300
70,5540;2,9929;80,0600;2,0001;69,4842;34,3500
68,2980;3,0249;79,9400;1,9702;69,0632;34,0400
70,3927;2,9435;79,9000;1,8036;69,0632;33,1400
71,3167;2,9103;80,0100;1,8645;69,2421;33,6800
71,6840;2,9797;80,2700;1,9011;69,1158;33,2800
71,6680;2,9592;79,9200;1,8220;69,2158;32,7300
71,2813;2,9598;80,3300;1,9367;69,3737;33,0000
67,2120;3,0226;80,0100;1,9358;68,6579;34,4400
65,8913;3,0885;79,7500;1,9018;69,3474;35,2800
65,0580;3,0668;79,9200;1,9119;68,9263;34,1300
64,5293;3,0726;79,8200;2,0142;68,8789;35,6800
63,4573;3,1232;79,8100;1,9701;68,7579;35,9400
