train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
7,4973;4,4060;14,2000;3,9654;12,9586;9,5300;14,2000;12,9586;9,5300
14,5167;4,2214;22,8700;3,6257;20,8517;10,3300;22,8700;20,8517;10,3300
20,3913;4,0768;30,6100;3,4135;27,4552;9,5100;30,6100;27,4552;9,5100
24,4647;3,9836;38,6800;3,1977;34,2207;9,9600;38,6800;34,2207;9,9600
29,1967;3,8561;43,7700;2,9665;38,4793;11,3800;43,7700;38,4793;11,3800
32,9260;3,7689;45,5300;3,0128;38,4759;10,3600;45,5300;38,4759;10,3600
34,9740;3,7192;51,8300;2,7696;41,4966;12,2300;51,8300;41,4966;12,2300
37,8233;3,6579;52,7500;2,7442;46,4862;12,7000;52,7500;46,4862;12,7000
39,7460;3,6084;55,9600;2,6031;44,9690;11,3000;55,9600;44,9690;11,3000
40,5073;3,5877;57,3800;2,6266;47,3862;13,1700;57,3800;47,3862;13,1700
42,9200;3,5283;57,9100;2,5872;46,6724;12,0800;57,9100;46,6724;12,0800
42,2827;3,5436;60,5600;2,3615;49,0103;12,4500;60,5600;49,0103;12,4500
46,1460;3,4416;60,8800;2,3912;50,9241;14,0200;60,8800;50,9241;14,0200
46,4647;3,4683;63,4700;2,4292;53,0621;15,4700;63,4700;53,0621;15,4700
46,9553;3,4214;64,4300;2,4059;51,6862;16,4300;64,4300;51,6862;16,4300
50,3387;3,3498;65,4100;2,2721;52,3931;14,3600;65,4100;52,3931;14,3600
47,8200;3,4107;66,1200;2,3262;53,5552;17,4300;66,1200;53,5552;17,4300
49,7580;3,3466;67,6600;2,2332;54,3966;16,4800;67,6600;54,3966;16,4800
51,3940;3,3272;68,8400;2,3227;55,9517;16,2200;68,8400;55,9517;16,2200
53,3760;3,2408;69,0400;2,3064;57,4241;18,3700;69,0400;57,4241;18,3700
52,2820;3,3113;70,2100;2,2213;56,0552;18,2200;70,2100;56,0552;18,2200
53,7027;3,2343;69,8500;2,2590;58,0379;19,3600;69,8500;58,0379;19,3600
55,3627;3,2357;70,8100;2,2311;57,1621;19,9600;70,8100;57,1621;19,9600
56,0947;3,2054;71,6100;2,2041;58,4276;19,2600;71,6100;58,4276;19,2600
56,1440;3,1979;72,4400;2,1453;58,4483;19,8200;72,4400;58,4483;19,8200
59,2227;3,0800;72,8900;2,0935;59,3724;19,5200;72,8900;59,3724;19,5200
58,5693;3,1318;72,6800;2,2096;60,2276;21,0300;72,6800;60,2276;21,0300
58,6587;3,1218;73,2200;2,1437;60,0759;20,8200;73,2200;60,0759;20,8200
59,1160;3,0976;73,4500;2,1390;60,7172;20,7600;73,4500;60,7172;20,7600
59,0900;3,0962;73,3500;2,1346;60,1759;20,6200;73,3500;60,1759;20,6200
46,6193;3,4242;63,7100;2,3579;51,2207;14,1900;63,7100;51,2207;14,1900
49,0180;3,3554;63,4800;2,4363;48,7897;15,2000;63,4800;48,7897;15,2000
48,9873;3,3606;64,6700;2,3178;52,0621;15,9000;64,6700;52,0621;15,9000
50,9653;3,2960;63,4700;2,4375;50,1759;15,2600;63,4700;50,1759;15,2600
52,3680;3,2683;67,4500;2,2950;56,3207;15,7600;67,4500;56,3207;15,7600
50,8413;3,3484;66,2900;2,2787;51,6414;16,7600;66,2900;51,6414;16,7600
50,9533;3,3181;68,8700;2,2564;54,3103;16,9800;68,8700;54,3103;16,9800
53,0447;3,2747;69,0700;2,1400;52,8207;17,2200;69,0700;52,8207;17,2200
52,7773;3,2601;68,7600;2,2439;54,7862;16,3100;68,7600;54,7862;16,3100
53,5453;3,2260;70,0400;2,1780;55,1586;17,0300;70,0400;55,1586;17,0300
53,6287;3,2414;70,4200;2,2074;55,8862;18,0400;70,4200;55,8862;18,0400
54,5493;3,2099;69,7800;2,2280;56,5586;17,6800;69,7800;56,5586;17,6800
54,5800;3,2308;70,3800;2,1777;55,2034;18,6900;70,3800;55,2034;18,6900
55,5147;3,1713;70,8500;2,2614;56,1621;18,5100;70,8500;56,1621;18,5100
55,2267;3,2092;72,4800;2,0683;57,8655;17,8300;72,4800;57,8655;17,8300
56,1953;3,1579;72,1000;2,2115;55,6690;19,8300;72,1000;55,6690;19,8300
58,4193;3,0810;72,2100;2,1185;59,7241;17,1100;72,2100;59,7241;17,1100
54,8987;3,2246;70,9200;2,1964;56,5517;18,9600;70,9200;56,5517;18,9600
57,0480;3,1399;71,9500;2,1187;57,8552;19,4800;71,9500;57,8552;19,4800
60,2260;3,0537;73,2200;2,0529;58,4966;20,4900;73,2200;58,4966;20,4900
58,4800;3,0771;71,9700;2,1127;56,0000;19,9400;71,9700;56,0000;19,9400
58,3240;3,1423;73,3700;2,0301;60,2828;19,2700;73,3700;60,2828;19,2700
60,5820;3,0588;73,2100;2,0780;58,4172;19,7500;73,2100;58,4172;19,7500
58,4913;3,1275;72,3600;2,3323;56,8966;23,5300;72,3600;56,8966;23,5300
60,8493;3,0123;73,9100;2,0938;60,1517;21,5400;73,9100;60,1517;21,5400
59,4113;3,0793;74,4300;1,9879;61,1414;20,1800;74,4300;61,1414;20,1800
61,1193;3,0392;75,6100;2,0095;61,3241;20,4400;75,6100;61,3241;20,4400
59,5720;3,0663;75,2100;2,0472;59,9793;24,0800;75,2100;59,9793;24,0800
61,8453;3,0324;74,6300;2,0631;59,7862;25,2300;74,6300;59,7862;25,2300
61,9147;3,0228;75,1900;2,0034;59,4345;24,6500;75,1900;59,4345;24,6500
62,9747;2,9627;74,9000;2,0256;61,6724;22,7100;74,9000;61,6724;22,7100
62,7553;3,0044;75,8900;1,8934;61,0345;22,9900;75,8900;61,0345;22,9900
63,9233;2,9586;76,3700;1,9166;62,7897;24,6500;76,3700;62,7897;24,6500
64,7580;2,9393;76,1400;1,9620;60,8034;25,5100;76,1400;60,8034;25,5100
64,6167;2,9005;77,2100;1,8680;60,9966;26,4500;77,2100;60,9966;26,4500
63,1033;2,9906;76,7800;2,0176;61,7483;27,3000;76,7800;61,7483;27,3000
65,1293;2,9296;76,7500;2,0140;62,3276;27,4500;76,7500;62,3276;27,4500
66,1887;2,8962;76,9800;1,8305;62,4138;24,6600;76,9800;62,4138;24,6600
67,2980;2,8392;77,4800;1,8749;63,1897;25,4200;77,4800;63,1897;25,4200
64,2040;2,9700;77,3800;1,8889;63,0310;27,4000;77,3800;63,0310;27,4000
67,1753;2,8630;77,8400;1,7838;64,4517;27,2100;77,8400;64,4517;27,2100
66,3053;2,8837;78,1100;1,9879;63,3931;28,7700;78,1100;63,3931;28,7700
67,0567;2,8829;77,6800;1,8899;63,5690;27,8100;77,6800;63,5690;27,8100
67,6033;2,8409;77,8000;1,8689;64,7793;29,0400;77,8000;64,7793;29,0400
67,4493;2,8376;78,6700;1,8752;64,8586;29,7200;78,6700;64,8586;29,7200
69,2107;2,8135;78,8600;1,8237;64,6138;29,5200;78,8600;64,6138;29,5200
66,1833;2,8887;78,7700;1,8051;63,9034;28,8800;78,7700;63,9034;28,8800
68,2847;2,8439;78,5100;1,7929;64,5414;29,5000;78,5100;64,5414;29,5000
69,4193;2,8300;79,1200;1,7990;65,3103;29,5800;79,1200;65,3103;29,5800
69,9147;2,7947;79,1400;1,8020;64,3828;28,7700;79,1400;64,3828;28,7700
68,3427;2,8317;79,6200;1,7939;65,0138;28,5800;79,6200;65,0138;28,5800
