train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
11,8147;4,2569;18,4800;3,7830;18,3138;9,6200;18,4800;18,3138;9,6200
26,8173;3,8678;33,3800;3,2982;30,2103;9,6900;33,3800;30,2103;9,6900
38,0713;3,5910;39,2700;3,1034;32,9862;10,6500;39,2700;32,9862;10,6500
46,5207;3,3867;46,1000;2,8757;40,4517;12,0200;46,1000;40,4517;12,0200
50,4093;3,2849;52,2700;2,6819;46,0172;10,5500;52,2700;46,0172;10,5500
53,1073;3,1989;54,0700;2,5895;46,1897;12,3200;54,0700;46,1897;12,3200
56,2433;3,1100;55,5300;2,4862;43,3966;11,4600;55,5300;43,3966;11,4600
58,2160;3,0573;56,7600;2,4801;45,0414;12,0500;56,7600;45,0414;12,0500
59,3620;3,0253;56,8900;2,5428;45,8483;12,0300;56,8900;45,8483;12,0300
61,9167;2,9363;61,9300;2,3425;48,1310;13,8600;61,9300;48,1310;13,8600
63,5873;2,8884;61,8300;2,3929;49,9655;15,1100;61,8300;49,9655;15,1100
63,0960;2,9188;63,9300;2,3212;49,9379;14,4900;63,9300;49,9379;14,4900
63,7300;2,8758;64,4900;2,2967;50,8552;16,5200;64,4900;50,8552;16,5200
65,8287;2,8222;64,7500;2,2285;51,2379;15,6200;64,7500;51,2379;15,6200
66,6907;2,7944;65,8500;2,2349;53,8310;16,9600;65,8500;53,8310;16,9600
66,9920;2,7816;67,5500;2,1128;53,7931;17,2500;67,5500;53,7931;17,2500
67,1313;2,7725;66,8900;2,1645;53,6483;19,1400;66,8900;53,6483;19,1400
68,4973;2,7257;69,2200;2,1231;54,5379;17,8500;69,2200;54,5379;17,8500
69,5987;2,6981;68,6300;2,1009;53,9345;19,4200;68,6300;53,9345;19,4200
69,3640;2,6915;70,1000;2,0030;55,3586;19,4400;70,1000;55,3586;19,4400
70,0380;2,6651;71,0100;2,0383;55,6276;20,5500;71,0100;55,6276;20,5500
70,7827;2,6607;71,0800;2,0099;56,3414;20,7500;71,0800;56,3414;20,7500
71,0800;2,6322;71,5400;1,9741;57,2241;20,5800;71,5400;57,2241;20,5800
71,8133;2,6048;71,9900;1,9534;56,3138;20,9800;71,9900;56,3138;20,9800
72,6287;2,5930;72,3700;1,9739;56,3828;21,8500;72,3700;56,3828;21,8500
73,0333;2,5776;72,6300;1,9389;58,0552;22,2300;72,6300;58,0552;22,2300
73,7627;2,5481;73,1600;1,9255;57,3621;22,5400;73,1600;57,3621;22,5400
72,8960;2,5735;73,3500;1,9109;57,7000;22,1700;73,3500;57,7000;22,1700
74,0000;2,5174;73,6400;1,8991;57,7621;22,0600;73,6400;57,7621;22,0600
72,9013;2,5641;73,7000;1,8968;57,5379;22,0000;73,7000;57,5379;22,0000
66,2720;2,7889;64,7200;2,1897;52,0931;16,5000;64,7200;52,0931;16,5000
65,7427;2,8144;63,5500;2,2651;51,0069;15,4900;63,5500;51,0069;15,4900
66,4107;2,7922;66,8000;2,1897;52,4276;15,7100;66,8000;52,4276;15,7100
66,9507;2,7645;67,4900;2,2378;53,1690;15,7700;67,4900;53,1690;15,7700
67,1287;2,7523;68,1900;2,1026;55,7931;17,5700;68,1900;55,7931;17,5700
68,2860;2,7232;67,0100;2,1263;56,3138;17,6900;67,0100;56,3138;17,6900
67,8680;2,7108;67,7900;2,1128;53,1483;17,6300;67,7900;53,1483;17,6300
67,8720;2,7382;68,6000;2,1064;55,0931;17,7200;68,6000;55,0931;17,7200
68,5740;2,7215;68,2400;2,0998;52,7172;17,8600;68,2400;52,7172;17,8600
69,1780;2,6874;67,6100;2,0661;52,7310;16,8500;67,6100;52,7310;16,8500
69,3213;2,6762;69,7200;1,9768;54,7276;18,9600;69,7200;54,7276;18,9600
69,5220;2,6782;69,5400;2,0001;56,8241;18,8700;69,5400;56,8241;18,8700
69,5953;2,6667;70,4000;1,9573;54,6069;18,0700;70,4000;54,6069;18,0700
70,3140;2,6478;69,6200;1,9774;54,8552;18,6200;69,6200;54,8552;18,6200
69,3220;2,6833;69,8800;1,9980;55,7655;17,4300;69,8800;55,7655;17,4300
70,6420;2,6390;71,0900;2,0211;57,0931;18,9300;71,0900;57,0931;18,9300
71,3200;2,6169;71,8000;1,8756;55,6828;19,0500;71,8000;55,6828;19,0500
71,4473;2,6091;71,2400;1,9334;57,5793;18,2000;71,2400;57,5793;18,2000
71,3360;2,6105;72,0200;1,9419;55,6931;18,3900;72,0200;55,6931;18,3900
72,5060;2,5527;71,8200;1,9197;57,9172;19,2800;71,8200;57,9172;19,2800
