train_accuracy;train_loss;valid_accuracy;valid_loss
24,4220;2,0388;37,2900;1,7401
34,2760;1,8053;41,8200;1,6594
42,0180;1,6277;48,9700;1,5338
43,1440;1,5965;51,2800;1,4973
51,6340;1,3724;55,6900;1,2587
53,6660;1,3096;52,1600;1,6426
56,3060;1,2531;53,9800;1,7558
56,7480;1,2303;67,1000;0,9896
59,1800;1,1660;51,7600;1,9799
63,5620;1,0484;62,8100;1,1959
63,3900;1,0612;71,9900;0,8581
64,3160;1,0235;58,8700;1,4769
64,1760;1,0402;76,6600;0,7102
71,7360;0,8209;72,1800;0,8705
68,0200;0,9369;72,8600;0,8599
68,9200;0,9002;71,0700;1,0812
70,7580;0,8582;73,9100;0,8899
72,6160;0,7985;75,5100;1,0582
70,3000;0,8738;71,5000;1,1326
72,1660;0,8043;60,2600;1,7422
72,9340;0,7814;68,6100;1,0953
71,1280;0,8507;69,0900;1,1826
72,2360;0,8062;78,0700;0,7333
73,5680;0,7753;82,3200;0,5653
74,3700;0,7413;76,8200;0,8600
76,7500;0,6901;75,5700;0,8705
74,8440;0,7292;81,9000;0,5818
73,9080;0,7577;82,7600;0,5379
75,9140;0,6972;82,5900;0,5520
75,2540;0,7261;72,2200;1,0304
76,7700;0,6728;80,7300;0,6299
73,1300;0,7834;76,4200;0,8078
77,7560;0,6563;82,5200;0,6031
77,6320;0,6535;86,8200;0,4125
76,4540;0,6798;84,6200;0,4710
76,1860;0,6926;81,0800;0,5606
77,2980;0,6649;83,2200;0,5489
77,7380;0,6412;82,8200;0,5833
77,6560;0,6498;85,5000;0,4465
76,9120;0,6675;84,1500;0,4997
76,7340;0,6798;85,4100;0,4392
78,1900;0,6472;86,1100;0,4732
77,2860;0,6629;82,3000;0,5440
77,7580;0,6402;69,3700;1,1638
76,9320;0,6723;84,8000;0,4459
75,3780;0,7235;83,5900;0,5071
78,2460;0,6440;86,4400;0,4310
79,7900;0,5853;87,5200;0,3804
76,6240;0,6885;85,0400;0,4932
76,7660;0,6812;81,0900;0,6694
80,8580;0,5635;86,9100;0,4123
80,2500;0,5643;86,0300;0,4568
76,2120;0,6947;79,6700;0,6241
80,0100;0,5883;83,0500;0,6002
75,4560;0,7196;83,3500;0,5378
79,6300;0,5952;84,5400;0,4960
77,6820;0,6543;76,4000;0,9313
80,6220;0,5607;85,3200;0,4813
78,8340;0,6153;87,1800;0,3891
77,4780;0,6525;84,9900;0,4474
82,5920;0,5019;89,3300;0,3089
76,5360;0,6787;60,1400;1,3700
77,2880;0,6603;86,4600;0,4071
82,7680;0,4960;89,5500;0,3183
78,5380;0,6296;67,0200;1,5062
80,0480;0,5832;85,6400;0,4271
80,2960;0,5750;88,6200;0,3474
77,5580;0,6529;86,6200;0,4341
79,5520;0,5903;84,9200;0,4855
79,5580;0,6042;87,3400;0,3815
79,8460;0,5826;85,4300;0,4695
82,5100;0,5108;87,6800;0,4174
80,3000;0,5791;85,8500;0,4157
76,2340;0,6838;86,0300;0,4800
82,3020;0,5142;87,5500;0,4393
82,6420;0,5039;88,7400;0,3380
81,4780;0,5427;86,1500;0,4814
81,3980;0,5407;89,9600;0,3119
82,9860;0,4926;89,2900;0,3473
80,2320;0,5913;84,0300;0,5379
82,2860;0,5182;85,6200;0,4755
80,0340;0,5756;86,1700;0,4265
85,7540;0,4176;91,6900;0,2532
83,4780;0,4797;88,2400;0,4325
85,8560;0,4155;89,6400;0,3568
86,6780;0,3945;90,6600;0,3004
80,9560;0,5547;86,3000;0,4125
